meat consummption,cancer rate,,heart disease rate
9.00E-01,1.6959317,,15616
9.00E-01,1.6959317,,132622
9.00E-01,1.6959317,,94918
9.00E-01,1.6959317,,151173
9.00E-01,1.6959317,,16994
9.00E-01,1.6959317,,78293
9.00E-01,1.6959317,,8981
9.00E-01,1.6959317,,137229
9.00E-01,1.6959317,,83923
9.00E-01,1.6959317,,91762
9.00E-01,1.6959317,,1624
9.00E-01,1.6959317,,12421
9.00E-01,1.6959317,,17143
9.00E-01,1.6959317,,166172
9.00E-01,1.6959317,,98334
9.00E-01,1.6959317,,11667
9.00E-01,1.6959317,,1216
9.00E-01,1.6959317,,1429
9.00E-01,1.6959317,,115286
9.00E-01,1.6959317,,86287
9.00E-01,1.6959317,,88862
9.00E-01,1.6959317,,146598
9.00E-01,1.6959317,,128131
9.00E-01,1.6959317,,7582
9.00E-01,1.6959317,,12198
9.00E-01,1.6959317,,15616
9.00E-01,1.6959317,,132622
9.00E-01,1.6959317,,94918
9.00E-01,1.6959317,,151173
9.00E-01,1.6959317,,16994
9.00E-01,1.6959317,,78293
9.00E-01,1.6959317,,8981
9.00E-01,1.6959317,,137229
9.00E-01,1.6959317,,83923
9.00E-01,1.6959317,,91762
9.00E-01,1.6959317,,1624
9.00E-01,1.6959317,,12421
9.00E-01,1.6959317,,17143
9.00E-01,1.6959317,,166172
9.00E-01,1.6959317,,98334
9.00E-01,1.6959317,,11667
9.00E-01,1.6959317,,1216
9.00E-01,1.6959317,,1429
9.00E-01,1.6959317,,115286
9.00E-01,1.6959317,,86287
9.00E-01,1.6959317,,88862
9.00E-01,1.6959317,,146598
9.00E-01,1.6959317,,128131
9.00E-01,1.6959317,,7582
9.00E-01,1.6959317,,12198
9.00E-01,1.6959317,,15616
9.00E-01,1.6959317,,132622
9.00E-01,1.6959317,,94918
9.00E-01,1.6959317,,151173
9.00E-01,1.6959317,,16994
9.00E-01,1.6959317,,78293
9.00E-01,1.6959317,,8981
9.00E-01,1.6959317,,137229
9.00E-01,1.6959317,,83923
9.00E-01,1.6959317,,91762
9.00E-01,1.6959317,,1624
9.00E-01,1.6959317,,12421
9.00E-01,1.6959317,,17143
9.00E-01,1.6959317,,166172
9.00E-01,1.6959317,,98334
9.00E-01,1.6959317,,11667
9.00E-01,1.6959317,,1216
9.00E-01,1.6959317,,1429
9.00E-01,1.6959317,,115286
9.00E-01,1.6959317,,86287
9.00E-01,1.6959317,,88862
9.00E-01,1.6959317,,146598
9.00E-01,1.6959317,,128131
9.00E-01,1.6959317,,7582
9.00E-01,1.6959317,,12198
9.00E-01,1.6959317,,15616
9.00E-01,1.6959317,,132622
9.00E-01,1.6959317,,94918
9.00E-01,1.6959317,,151173
9.00E-01,1.6959317,,16994
9.00E-01,1.6959317,,78293
9.00E-01,1.6959317,,8981
9.00E-01,1.6959317,,137229
9.00E-01,1.6959317,,83923
9.00E-01,1.6959317,,91762
9.00E-01,1.6959317,,1624
9.00E-01,1.6959317,,12421
9.00E-01,1.6959317,,17143
9.00E-01,1.6959317,,166172
9.00E-01,1.6959317,,98334
9.00E-01,1.6959317,,11667
9.00E-01,1.6959317,,1216
9.00E-01,1.6959317,,1429
9.00E-01,1.6959317,,115286
9.00E-01,1.6959317,,86287
9.00E-01,1.6959317,,88862
9.00E-01,1.6959317,,146598
9.00E-01,1.6959317,,128131
9.00E-01,1.6959317,,7582
9.00E-01,1.6959317,,12198
1,1.72445267,,5841
1,1.72445267,,56814
1,1.72445267,,5887
1,1.72445267,,52978
1,1.72445267,,547
1,1.72445267,,57537
1,1.72445267,,5839
1,1.72445267,,51963
1,1.72445267,,58646
1,1.72445267,,5617
1,1.72445267,,53325
1,1.72445267,,55383
1,1.72445267,,53421
1,1.72445267,,53965
1,1.72445267,,54698
1,1.72445267,,51944
1,1.72445267,,52281
1,1.72445267,,51937
1,1.72445267,,5587
1,1.72445267,,52154
1,1.72445267,,524
1,1.72445267,,52733
1,1.72445267,,5196
1,1.72445267,,52558
1,1.72445267,,54517
1,1.72445267,,5841
1,1.72445267,,56814
1,1.72445267,,5887
1,1.72445267,,52978
1,1.72445267,,547
1,1.72445267,,57537
1,1.72445267,,5839
1,1.72445267,,51963
1,1.72445267,,58646
1,1.72445267,,5617
1,1.72445267,,53325
1,1.72445267,,55383
1,1.72445267,,53421
1,1.72445267,,53965
1,1.72445267,,54698
1,1.72445267,,51944
1,1.72445267,,52281
1,1.72445267,,51937
1,1.72445267,,5587
1,1.72445267,,52154
1,1.72445267,,524
1,1.72445267,,52733
1,1.72445267,,5196
1,1.72445267,,52558
1,1.72445267,,54517
1.99991,1.72445267,,5841
1.99991,1.72445267,,56814
1.99991,1.72445267,,5887
1.99991,1.72445267,,52978
1.99991,1.72445267,,547
1.99991,1.72445267,,57537
1.99991,1.72445267,,5839
1.99991,1.72445267,,51963
1.99991,1.72445267,,58646
1.99991,1.72445267,,5617
1.99991,1.72445267,,53325
1.99991,1.72445267,,55383
1.99991,1.72445267,,53421
1.99991,1.72445267,,53965
1.99991,1.72445267,,54698
1.99991,1.72445267,,51944
1.99991,1.72445267,,52281
1.99991,1.72445267,,51937
1.99991,1.72445267,,5587
1.99991,1.72445267,,52154
1.99991,1.72445267,,524
1.99991,1.72445267,,52733
1.99991,1.72445267,,5196
1.99991,1.72445267,,52558
1.99991,1.72445267,,54517
2,1.72445267,,5841
2,1.72445267,,56814
2,1.72445267,,5887
2,1.72445267,,52978
2,1.72445267,,547
2,1.72445267,,57537
2,1.72445267,,5839
2,1.72445267,,51963
2,1.72445267,,58646
2,1.72445267,,5617
2,1.72445267,,53325
2,1.72445267,,55383
2,1.72445267,,53421
2,1.72445267,,53965
2,1.72445267,,54698
2,1.72445267,,51944
2,1.72445267,,52281
2,1.72445267,,51937
2,1.72445267,,5587
2,1.72445267,,52154
2,1.72445267,,524
2,1.72445267,,52733
2,1.72445267,,5196
2,1.72445267,,52558
2,1.72445267,,54517
2,2.13474451,,27533
2,2.13474451,,2943
2,2.13474451,,26662
2,2.13474451,,28446
2,2.13474451,,31493
2,2.13474451,,3422
2,2.13474451,,352
2,2.13474451,,3384
2,2.13474451,,36977
2,2.13474451,,32629
2,2.13474451,,35985
2,2.13474451,,3837
2,2.13474451,,39146
2,2.13474451,,4135
2,2.13474451,,42459
2,2.13474451,,453
2,2.13474451,,4318
2,2.13474451,,464
2,2.13474451,,4758
2,2.13474451,,48726
2,2.13474451,,43691
2,2.13474451,,5146
2,2.13474451,,528
2,2.13474451,,52848
2,2.13474451,,5449
2.78871,2.13474451,,27533
2.78871,2.13474451,,2943
2.78871,2.13474451,,26662
2.78871,2.13474451,,28446
2.78871,2.13474451,,31493
2.78871,2.13474451,,3422
2.78871,2.13474451,,352
2.78871,2.13474451,,3384
2.78871,2.13474451,,36977
2.78871,2.13474451,,32629
2.78871,2.13474451,,35985
2.78871,2.13474451,,3837
2.78871,2.13474451,,39146
2.78871,2.13474451,,4135
2.78871,2.13474451,,42459
2.78871,2.13474451,,453
2.78871,2.13474451,,4318
2.78871,2.13474451,,464
2.78871,2.13474451,,4758
2.78871,2.13474451,,48726
2.78871,2.13474451,,43691
2.78871,2.13474451,,5146
2.78871,2.13474451,,528
2.78871,2.13474451,,52848
2.78871,2.13474451,,5449
3,2.13474451,,27533
3,2.13474451,,2943
3,2.13474451,,26662
3,2.13474451,,28446
3,2.13474451,,31493
3,2.13474451,,3422
3,2.13474451,,352
3,2.13474451,,3384
3,2.13474451,,36977
3,2.13474451,,32629
3,2.13474451,,35985
3,2.13474451,,3837
3,2.13474451,,39146
3,2.13474451,,4135
3,2.13474451,,42459
3,2.13474451,,453
3,2.13474451,,4318
3,2.13474451,,464
3,2.13474451,,4758
3,2.13474451,,48726
3,2.13474451,,43691
3,2.13474451,,5146
3,2.13474451,,528
3,2.13474451,,52848
3,2.13474451,,5449
4,2.13474451,,27533
4,2.13474451,,2943
4,2.13474451,,26662
4,2.13474451,,28446
4,2.13474451,,31493
4,2.13474451,,3422
4,2.13474451,,352
4,2.13474451,,3384
4,2.13474451,,36977
4,2.13474451,,32629
4,2.13474451,,35985
4,2.13474451,,3837
4,2.13474451,,39146
4,2.13474451,,4135
4,2.13474451,,42459
4,2.13474451,,453
4,2.13474451,,4318
4,2.13474451,,464
4,2.13474451,,4758
4,2.13474451,,48726
4,2.13474451,,43691
4,2.13474451,,5146
4,2.13474451,,528
4,2.13474451,,52848
4,2.13474451,,5449
4,2.27181767,,16678
4,2.27181767,,21952
4,2.27181767,,24443
4,2.27181767,,1844
4,2.27181767,,23537
4,2.27181767,,34392
4,2.27181767,,25366
4,2.27181767,,33546
4,2.27181767,,21169
4,2.27181767,,1967
4,2.27181767,,19718
4,2.27181767,,22716
4,2.27181767,,32779
4,2.27181767,,17242
4,2.27181767,,17827
4,2.27181767,,27669
4,2.27181767,,26297
4,2.27181767,,2427
4,2.27181767,,26999
4,2.27181767,,324
4,2.27181767,,2938
4,2.27181767,,3489
4,2.27181767,,29822
4,2.27181767,,28328
4,2.27181767,,31238
4,2.27181767,,16678
4,2.27181767,,21952
4,2.27181767,,24443
4,2.27181767,,1844
4,2.27181767,,23537
4,2.27181767,,34392
4,2.27181767,,25366
4,2.27181767,,33546
4,2.27181767,,21169
4,2.27181767,,1967
4,2.27181767,,19718
4,2.27181767,,22716
4,2.27181767,,32779
4,2.27181767,,17242
4,2.27181767,,17827
4,2.27181767,,27669
4,2.27181767,,26297
4,2.27181767,,2427
4,2.27181767,,26999
4,2.27181767,,324
4,2.27181767,,2938
4,2.27181767,,3489
4,2.27181767,,29822
4,2.27181767,,28328
4,2.27181767,,31238
4.61589888,2.27181767,,16678
4.61589888,2.27181767,,21952
4.61589888,2.27181767,,24443
4.61589888,2.27181767,,1844
4.61589888,2.27181767,,23537
4.61589888,2.27181767,,34392
4.61589888,2.27181767,,25366
4.61589888,2.27181767,,33546
4.61589888,2.27181767,,21169
4.61589888,2.27181767,,1967
4.61589888,2.27181767,,19718
4.61589888,2.27181767,,22716
4.61589888,2.27181767,,32779
4.61589888,2.27181767,,17242
4.61589888,2.27181767,,17827
4.61589888,2.27181767,,27669
4.61589888,2.27181767,,26297
4.61589888,2.27181767,,2427
4.61589888,2.27181767,,26999
4.61589888,2.27181767,,324
4.61589888,2.27181767,,2938
4.61589888,2.27181767,,3489
4.61589888,2.27181767,,29822
4.61589888,2.27181767,,28328
4.61589888,2.27181767,,31238
5,2.27181767,,16678
5,2.27181767,,21952
5,2.27181767,,24443
5,2.27181767,,1844
5,2.27181767,,23537
5,2.27181767,,34392
5,2.27181767,,25366
5,2.27181767,,33546
5,2.27181767,,21169
5,2.27181767,,1967
5,2.27181767,,19718
5,2.27181767,,22716
5,2.27181767,,32779
5,2.27181767,,17242
5,2.27181767,,17827
5,2.27181767,,27669
5,2.27181767,,26297
5,2.27181767,,2427
5,2.27181767,,26999
5,2.27181767,,324
5,2.27181767,,2938
5,2.27181767,,3489
5,2.27181767,,29822
5,2.27181767,,28328
5,2.27181767,,31238
6.1542588,2.45435412,,74515
7,2.45435412,,719634
7,2.45435412,,413858
7,2.45435412,,641885
7,2.45435412,,46488
7,2.45435412,,569711
7,2.45435412,,79742
7,2.45435412,,385177
7,2.45435412,,839958
7,2.45435412,,864264
7,2.45435412,,758862
7,2.45435412,,429393
7,2.45435412,,66886
7,2.45435412,,59369
7,2.45435412,,446358
7,2.45435412,,527394
7,2.45435412,,484296
7,2.45435412,,61713
7,2.45435412,,679764
7,2.45435412,,399191
7,2.45435412,,81838
7,2.45435412,,699498
7,2.45435412,,55351
7,2.45435412,,777834
7,2.45435412,,548123
7,2.45435412,,74515
9,2.45435412,,719634
9,2.45435412,,413858
9,2.45435412,,641885
9,2.45435412,,46488
9,2.45435412,,569711
9,2.45435412,,79742
9,2.45435412,,385177
9,2.45435412,,839958
9,2.45435412,,864264
9,2.45435412,,758862
9,2.45435412,,429393
9,2.45435412,,66886
9,2.45435412,,59369
9,2.45435412,,446358
9,2.45435412,,527394
9,2.45435412,,484296
9,2.45435412,,61713
9,2.45435412,,679764
9,2.45435412,,399191
9,2.45435412,,81838
9,2.45435412,,699498
9,2.45435412,,55351
9,2.45435412,,777834
9,2.45435412,,548123
9,2.45435412,,74515
9,2.45435412,,719634
9,2.45435412,,413858
9,2.45435412,,641885
9,2.45435412,,46488
9,2.45435412,,569711
9,2.45435412,,79742
9,2.45435412,,385177
9,2.45435412,,839958
9,2.45435412,,864264
9,2.45435412,,758862
9,2.45435412,,429393
9,2.45435412,,66886
9,2.45435412,,59369
9,2.45435412,,446358
9,2.45435412,,527394
9,2.45435412,,484296
9,2.45435412,,61713
9,2.45435412,,679764
9,2.45435412,,399191
9,2.45435412,,81838
9,2.45435412,,699498
9,2.45435412,,55351
9,2.45435412,,777834
9,2.45435412,,548123
9,2.45435412,,74515
9.3756325,2.45435412,,719634
12,2.45435412,,413858
12,2.45435412,,641885
12,2.45435412,,46488
12,2.45435412,,569711
12,2.45435412,,79742
12,2.45435412,,385177
12,2.45435412,,839958
12,2.45435412,,864264
12,2.45435412,,758862
12,2.45435412,,429393
12,2.45435412,,66886
12,2.45435412,,59369
12,2.45435412,,446358
12,2.45435412,,527394
12,2.45435412,,484296
12,2.45435412,,61713
12,2.45435412,,679764
12,2.45435412,,399191
12,2.45435412,,81838
12,2.45435412,,699498
12,2.45435412,,55351
12,2.45435412,,777834
12,2.45435412,,548123
12,2.49713681,,68241
12,2.49713681,,99733
12,2.49713681,,78168
12,2.49713681,,57173
12,2.49713681,,64741
12,2.49713681,,61369
12,2.49713681,,6379
12,2.49713681,,59248
12,2.49713681,,9176
12,2.49713681,,71945
12,2.49713681,,15793
12,2.49713681,,66455
12,2.49713681,,55254
12,2.49713681,,1275
12,2.49713681,,7155
12,2.49713681,,9469
12,2.49713681,,82884
12,2.49713681,,73881
12,2.49713681,,75985
12,2.49713681,,96839
12,2.49713681,,85445
12,2.49713681,,11237
12,2.49713681,,8824
12,2.49713681,,18993
12,2.49713681,,8424
12,2.49713681,,68241
12,2.49713681,,99733
12,2.49713681,,78168
12.3186624,2.49713681,,57173
12.3186624,2.49713681,,64741
12.3186624,2.49713681,,61369
12.3186624,2.49713681,,6379
12.3186624,2.49713681,,59248
12.3186624,2.49713681,,9176
12.3186624,2.49713681,,71945
12.3186624,2.49713681,,15793
12.3186624,2.49713681,,66455
12.3186624,2.49713681,,55254
12.3186624,2.49713681,,1275
12.3186624,2.49713681,,7155
12.3186624,2.49713681,,9469
12.3186624,2.49713681,,82884
12.3186624,2.49713681,,73881
12.3186624,2.49713681,,75985
12.3186624,2.49713681,,96839
12.3186624,2.49713681,,85445
12.3186624,2.49713681,,11237
12.3186624,2.49713681,,8824
12.3186624,2.49713681,,18993
12.3186624,2.49713681,,8424
12.3186624,2.49713681,,68241
12.3186624,2.49713681,,99733
12.3186624,2.49713681,,78168
14.2458476,2.49713681,,57173
14.2458476,2.49713681,,64741
14.2458476,2.49713681,,61369
14.2458476,2.49713681,,6379
14.2458476,2.49713681,,59248
14.2458476,2.49713681,,9176
14.2458476,2.49713681,,71945
14.2458476,2.49713681,,15793
14.2458476,2.49713681,,66455
14.2458476,2.49713681,,55254
14.2458476,2.49713681,,1275
14.2458476,2.49713681,,7155
14.2458476,2.49713681,,9469
14.2458476,2.49713681,,82884
14.2458476,2.49713681,,73881
14.2458476,2.49713681,,75985
14.2458476,2.49713681,,96839
14.2458476,2.49713681,,85445
14.2458476,2.49713681,,11237
14.2458476,2.49713681,,8824
14.2458476,2.49713681,,18993
14.2458476,2.49713681,,8424
14.2458476,2.49713681,,68241
14.2458476,2.49713681,,99733
14.2458476,2.49713681,,78168
14.3528263,2.49713681,,57173
14.3528263,2.49713681,,64741
14.3528263,2.49713681,,61369
14.3528263,2.49713681,,6379
14.3528263,2.49713681,,59248
14.3528263,2.49713681,,9176
14.3528263,2.49713681,,71945
14.3528263,2.49713681,,15793
14.3528263,2.49713681,,66455
14.3528263,2.49713681,,55254
14.3528263,2.49713681,,1275
14.3528263,2.49713681,,7155
14.3528263,2.49713681,,9469
14.3528263,2.49713681,,82884
14.3528263,2.49713681,,73881
14.3528263,2.49713681,,75985
14.3528263,2.49713681,,96839
14.3528263,2.49713681,,85445
14.3528263,2.49713681,,11237
14.3528263,2.49713681,,8824
14.3528263,2.49713681,,18993
14.3528263,2.49713681,,8424
14.3528263,2.539631528,,5589
14.3528263,2.539631528,,48325
14.3528263,2.539631528,,46439
14.8962,2.539631528,,44952
14.8962,2.539631528,,43657
14.8962,2.539631528,,45671
14.8962,2.539631528,,4868
14.8962,2.539631528,,4222
14.8962,2.539631528,,42293
14.8962,2.539631528,,44278
14.8962,2.539631528,,41556
14.8962,2.539631528,,38648
14.8962,2.539631528,,37745
14.8962,2.539631528,,47613
14.8962,2.539631528,,4386
14.8962,2.539631528,,39627
14.8962,2.539631528,,53236
14.8962,2.539631528,,5229
14.8962,2.539631528,,36888
14.8962,2.539631528,,49853
14.8962,2.539631528,,55299
14.8962,2.539631528,,51389
14.8962,2.539631528,,4719
14.8962,2.539631528,,54213
14.8962,2.539631528,,4969
14.8962,2.539631528,,5589
14.8962,2.539631528,,48325
14.8962,2.539631528,,46439
15,2.539631528,,44952
15,2.539631528,,43657
15,2.539631528,,45671
15,2.539631528,,4868
15,2.539631528,,4222
15,2.539631528,,42293
15,2.539631528,,44278
15,2.539631528,,41556
15,2.539631528,,38648
15,2.539631528,,37745
15,2.539631528,,47613
15,2.539631528,,4386
15,2.539631528,,39627
15,2.539631528,,53236
15,2.539631528,,5229
15,2.539631528,,36888
15,2.539631528,,49853
15,2.539631528,,55299
15,2.539631528,,51389
15,2.539631528,,4719
15,2.539631528,,54213
15,2.539631528,,4969
15,2.539631528,,5589
15,2.539631528,,48325
15,2.539631528,,46439
17,2.539631528,,44952
17,2.539631528,,43657
17,2.539631528,,45671
17,2.539631528,,4868
17,2.539631528,,4222
17,2.539631528,,42293
17,2.539631528,,44278
17,2.539631528,,41556
17,2.539631528,,38648
17,2.539631528,,37745
17,2.539631528,,47613
17,2.539631528,,4386
17,2.539631528,,39627
17,2.539631528,,53236
17,2.539631528,,5229
17,2.539631528,,36888
17,2.539631528,,49853
17,2.539631528,,55299
17,2.539631528,,51389
17,2.539631528,,4719
17,2.539631528,,54213
17,2.539631528,,4969
17,2.539631528,,5589
17,2.539631528,,48325
17,2.539631528,,46439
17,2.539631528,,44952
17,2.539631528,,43657
17,2.539631528,,45671
17,2.539631528,,4868
17,2.539631528,,4222
17,2.539631528,,42293
17,2.539631528,,44278
17,2.539631528,,41556
17,2.539631528,,38648
17,2.539631528,,37745
17,2.539631528,,47613
17,2.539631528,,4386
17,2.539631528,,39627
